station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time,forecast_reference_timestamp,forecast_aqi_next,forecast_aqi_p10,forecast_aqi_p50,forecast_aqi_p90,forecast_category,current_aqi,current_aqi_category,forecast_aqi_category,forecast_aqi_change,forecast_trend,satellite_aerosol_proxy_score,satellite_aerosol_proxy_category,satellite_data_source,dispersion_index,dispersion_category,health_exposure_risk_score,health_exposure_risk_category,forecast_hotspot_risk_score,forecast_hotspot_risk_category,intervention_urgency_score,intervention_urgency_category,is_current_hotspot,is_forecast_hotspot,is_emerging_hotspot,hotspot_status,advanced_priority_score,advanced_priority_category,advanced_priority_rank,advanced_data_quality_flag,advanced_layer_note
uttarakhand__kashipur__govt_girls_inter_college_kashipur_ukpcb,"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,Uttarakhand,29.2124114,78.9611753,2026-07-16 05:00:00,62.0,62.0,15.0,7.0,18.0,10.0,4.0,306.27,Very Poor,CO,True,Valid AQI,33.1,69,0.0,4.8,7,74.98,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.83,1.0,1.0,0.8333333333333334,0.6666666666666666,7.11,7.74,17.77,39.76,32.87,Biomass / fine-particle combustion,39.76,32.87,6.89,29.9,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,308.5540286526297,257.9802989428795,308.5540286526297,359.12775836237995,Very Poor,306.27,Very Poor,Very Poor,2.284028652629729,Stable,22.0,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,67.06,High,47.26,Moderate,48.03,Moderate,46.4,Moderate,1,1,0,Critical forecast hotspot,46.61,Moderate,221,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__mumbai__shivaji_nagar_mumbai_bmc,"Shivaji Nagar, Mumbai - BMC",Mumbai,Maharashtra,19.060498,72.923356,2026-07-16 05:00:00,30.0,59.0,12.0,6.0,28.0,8.0,4.0,364.85,Very Poor,CO,True,Valid AQI,28.9,75,0.0,11.9,30,66.64,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,64.55,1.9666666666666663,0.5084745762711864,0.4285714285714285,0.6666666666666666,44.32,16.48,36.69,31.04,33.89,Vehicular traffic,44.32,36.69,7.63,33.31,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,374.29097321028513,323.7172435005349,374.29097321028513,424.86470292003537,Very Poor,364.85,Very Poor,Very Poor,9.440973210285108,Stable,18.32,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,52.9,Moderate,51.21,Moderate,53.16,Moderate,45.56,Moderate,1,1,0,Critical forecast hotspot,46.6,Moderate,222,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__lucknow__kukrail_picnic_spot_1_lucknow_uppcb,"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.90723,80.98579,2026-07-16 05:00:00,61.0,82.0,35.0,8.0,16.0,14.0,6.0,285.65,Poor,CO,True,Valid AQI,33.9,61,0.0,5.4,18,72.05,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,59.43,1.3442622950819672,0.7439024390243902,2.1875,0.4,47.83,19.41,35.41,36.54,44.63,Vehicular traffic,47.83,44.63,3.2,34.44,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,293.36343598505067,242.78970627530043,293.36343598505067,343.9371656948009,Poor,285.65,Poor,Poor,7.713435985050694,Stable,27.77,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,63.74,High,46.98,Moderate,46.91,Moderate,46.47,Moderate,1,1,0,High forecast hotspot,46.54,Moderate,223,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__surat__science_center_surat_smc,"Science Center, Surat - SMC",Surat,Gujarat,21.170046,72.795405,2026-07-16 05:00:00,19.0,43.0,3.0,15.0,34.0,,,400.0,Very Poor,CO,True,Valid AQI,27.2,82,0.1,11.2,27,63.93,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,66.69,2.263157894736842,0.4418604651162791,0.088235294117647,,43.19,19.33,32.54,30.04,0.0,Vehicular traffic,43.19,32.54,10.65,33.43,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,402.59224563492086,352.0185159251706,402.59224563492086,453.1659753446711,Severe,400.0,Very Poor,Severe,2.5922456349208574,Stable,13.48,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,49.3,Moderate,52.95,Moderate,54.94,Moderate,44.92,Moderate,1,1,0,Critical forecast hotspot,46.32,Moderate,224,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__gandhinagar__gift_city_gandhinagar_iitm,"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,23.163798,72.677768,2026-07-16 05:00:00,28.0,71.0,28.0,2.0,29.0,7.0,2.0,370.71,Very Poor,CO,True,Valid AQI,32.4,58,0.0,9.6,17,63.25,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.94,2.5357142857142856,0.3943661971830985,0.9655172413793104,0.25,12.56,9.6,22.96,29.87,32.71,Photochemical smog,32.71,29.87,2.84,23.75,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,381.0201606166055,330.44643090685526,381.0201606166055,431.5938903263557,Very Poor,370.71,Very Poor,Very Poor,10.310160616605515,Stable,20.17,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,49.32,Moderate,49.88,Moderate,53.88,Moderate,45.03,Moderate,1,1,0,Critical forecast hotspot,46.16,Moderate,225,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
madhya_pradesh__gwalior__deen_dayal_nagar_gwalior_mppcb,"Deen Dayal Nagar, Gwalior - MPPCB",Gwalior,Madhya Pradesh,26.259242,78.216432,2026-07-16 05:00:00,50.0,85.0,28.0,,38.0,12.0,6.0,425.28,Severe,CO,True,Valid AQI,34.1,53,0.0,16.2,8,48.57,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.89,1.7,0.5882352941176471,0.7368421052631579,0.4285714285714285,14.3,0.0,26.35,30.19,36.03,Photochemical smog,36.03,30.19,5.84,26.97,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,428.79583213524177,378.2221024254915,428.79583213524177,479.369561844992,Severe,425.28,Severe,Severe,3.5158321352417943,Stable,26.1,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,25.0,Low,56.18,Moderate,57.16,Moderate,44.22,Moderate,1,1,0,Critical forecast hotspot,46.11,Moderate,226,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
bihar__bhagalpur__dm_office_kachari_chowk_bhagalpur_bspcb,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",Bhagalpur,Bihar,25.251013,86.989001,2026-07-16 05:00:00,34.0,79.0,11.0,16.0,21.0,19.0,4.0,323.85,Very Poor,CO,True,Valid AQI,32.5,68,0.0,11.5,69,68.69,High trapping,Traffic / commercial proxy,Proxy from station/city naming,30,75,53.17,2.323529411764706,0.430379746835443,0.5238095238095238,1.7272727272727273,39.52,13.73,37.44,20.15,32.5,Vehicular traffic,39.52,37.44,2.08,28.29,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,334.0209837445645,283.44725403481425,334.0209837445645,384.59471345431473,Very Poor,323.85,Very Poor,Very Poor,10.170983744564467,Stable,22.74,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,58.81,Moderate,47.18,Moderate,50.08,Moderate,45.49,Moderate,1,1,0,Critical forecast hotspot,46.03,Moderate,227,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__baran__bamboliya_baran_rspcb,"Bamboliya, Baran - RSPCB",Baran,Rajasthan,25.106006,76.469948,2026-07-16 05:00:00,48.0,98.0,19.0,12.0,36.0,30.0,5.0,412.83,Severe,CO,True,Valid AQI,33.5,52,0.0,14.9,9,50.65,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.6,2.0416666666666665,0.4897959183673469,0.5277777777777778,1.5789473684210529,11.63,12.98,27.62,29.69,36.62,Photochemical smog,36.62,29.69,6.93,27.71,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,412.33573329498034,361.7620035852301,412.33573329498034,462.9094630047306,Severe,412.83,Severe,Severe,-0.49426670501964054,Stable,26.92,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,28.7,Low,54.83,Moderate,55.89,Moderate,44.34,Moderate,1,1,0,Critical forecast hotspot,46.02,Moderate,228,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__kota__dhanmandi_kota_rspcb,"Dhanmandi, Kota - RSPCB",Kota,Rajasthan,25.16409,75.858137,2026-07-16 05:00:00,38.0,72.0,27.0,8.0,35.0,17.0,2.0,406.6,Severe,CO,True,Valid AQI,33.6,48,0.0,12.4,12,54.01,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.42,1.894736842105263,0.5277777777777778,0.7714285714285715,0.6296296296296297,13.47,12.64,23.48,30.12,35.78,Photochemical smog,35.78,30.12,5.66,26.74,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,412.70358398845207,362.1298542787018,412.70358398845207,463.2773136982023,Severe,406.6,Severe,Severe,6.103583988452044,Stable,22.06,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,35.08,Low,53.49,Moderate,55.87,Moderate,44.24,Moderate,1,1,0,Critical forecast hotspot,45.86,Moderate,229,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
madhya_pradesh__sagar__civil_lines_sagar_mppcb,"Civil Lines, Sagar - MPPCB",Sagar,Madhya Pradesh,23.838586,78.759431,2026-07-16 05:00:00,42.0,57.0,9.0,7.0,35.0,26.0,2.0,406.6,Severe,CO,True,Valid AQI,30.8,61,0.0,17.1,58,54.88,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.79,1.3571428571428572,0.7368421052631579,0.2571428571428571,2.888888888888889,8.89,9.2,23.27,31.21,28.89,Biomass / fine-particle combustion,31.21,28.89,2.32,22.54,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,407.12918888888896,356.5554591791387,407.12918888888896,457.7029185986392,Severe,406.6,Severe,Severe,0.5291888888889389,Stable,21.82,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,36.2,Low,53.69,Moderate,55.25,Moderate,44.29,Moderate,1,1,0,Critical forecast hotspot,45.85,Moderate,230,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__bhiwadi__riico_ind_area_iii_bhiwadi_rspcb,"RIICO Ind. Area III, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,28.194909,76.862296,2026-07-16 05:00:00,104.0,129.0,36.0,12.0,28.0,10.0,10.0,364.85,Very Poor,CO,True,Valid AQI,34.5,48,0.0,15.9,0,46.47,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,43.91,1.2403846153846154,0.8062015503875969,1.2857142857142858,0.2777777777777778,22.35,38.34,35.86,25.1,41.31,Photochemical smog,41.31,38.34,2.97,29.81,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,362.3014277506552,311.7276980409049,362.3014277506552,412.8751574604054,Very Poor,364.85,Very Poor,Very Poor,-2.5485722493448293,Stable,40.08,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,21.94,Low,55.84,Moderate,51.46,Moderate,44.59,Moderate,1,1,0,Critical forecast hotspot,45.84,Moderate,231,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__pimpri_chinchwad__transport_nagar_nigdi_pune_iitm,"Transport Nagar-Nigdi, Pune - IITM",Pimpri-Chinchwad,Maharashtra,18.664282,73.763966,2026-07-16 05:00:00,22.0,48.0,18.0,,39.0,9.0,,431.51,Severe,CO,True,Valid AQI,27.1,70,0.1,14.5,47,55.54,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,45.38,2.1818181818181817,0.4583333333333333,0.4615384615384615,0.5,11.95,0.0,19.72,28.6,20.97,Biomass / fine-particle combustion,28.6,20.97,7.63,22.31,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,413.4069603838381,362.8332306740879,413.4069603838381,463.9806900935884,Severe,431.51,Severe,Severe,-18.10303961616188,Stable,18.3,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,37.7,Low,53.57,Moderate,56.25,Moderate,44.15,Moderate,1,1,0,Critical forecast hotspot,45.83,Moderate,232,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__jaipur__mansarovar_sector_12_jaipur_rspcb,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,26.843698,75.766894,2026-07-16 05:00:00,55.0,136.0,17.0,3.0,30.0,37.0,7.0,376.57,Very Poor,CO,True,Valid AQI,32.8,53,0.0,15.0,4,50.34,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,70,65,63.72,2.4727272727272727,0.4044117647058823,0.5666666666666667,2.176470588235294,36.2,38.27,50.78,18.55,46.71,Construction / road dust,50.78,46.71,4.07,36.77,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood; high road-density proxy,Partially aligned,"Immediate intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,385.3546834808398,334.7809537710896,385.3546834808398,435.9284131905901,Very Poor,376.57,Very Poor,Very Poor,8.784683480839817,Stable,32.28,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,27.85,Low,54.22,Moderate,53.53,Moderate,44.35,Moderate,1,1,0,Critical forecast hotspot,45.76,Moderate,233,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__aya_nagar_delhi_iitm,"Aya Nagar, Delhi - IITM",Delhi,Delhi,28.4706914,77.1099364,2026-07-16 05:00:00,63.0,138.0,15.0,,30.0,18.0,,376.57,Very Poor,CO,True,Valid AQI,34.3,49,0.0,14.1,5,50.6,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,58.94,2.1904761904761907,0.4565217391304347,0.5,1.2,45.47,0.0,46.52,30.04,43.82,Construction / road dust,46.52,45.47,1.05,32.88,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Immediate intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,380.48140803267466,329.9076783229244,380.48140803267466,431.0551377424249,Very Poor,376.57,Very Poor,Very Poor,3.9114080326746716,Stable,31.8,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,28.93,Low,54.37,Moderate,52.94,Moderate,44.34,Moderate,1,1,0,Critical forecast hotspot,45.7,Moderate,234,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
andhra_pradesh__chittoor__gangineni_cheruvu_chittoor_appcb,"Gangineni Cheruvu, Chittoor - APPCB",Chittoor,Andhra Pradesh,13.20488,79.097889,2026-07-16 05:00:00,70.0,64.0,31.0,21.0,21.0,39.0,6.0,323.85,Very Poor,CO,True,Valid AQI,32.6,39,0.0,12.3,100,59.68,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,37.09,0.9142857142857144,1.09375,1.4761904761904765,1.2580645161290325,11.76,16.33,21.27,36.34,33.72,Biomass / fine-particle combustion,36.34,33.72,2.62,26.22,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,319.2487107336162,268.67498102386594,319.2487107336162,369.8224404433664,Very Poor,323.85,Very Poor,Very Poor,-4.601289266383844,Stable,30.85,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,49.15,Moderate,48.69,Moderate,48.56,Moderate,45.18,Moderate,1,1,0,Critical forecast hotspot,45.69,Moderate,235,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
chhattisgarh__tumidih__op_jindal_industrial_park_tumidih_cecb,"OP Jindal Industrial Park, Tumidih - CECB",Tumidih,Chhattisgarh,22.06631475,83.33820077,2026-07-16 05:00:00,28.0,35.0,21.0,5.0,15.0,27.0,1.0,271.3,Poor,CO,True,Valid AQI,28.5,81,0.0,9.6,93,79.31,High trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,48.91,1.25,0.8,1.4,1.2857142857142858,16.01,31.18,22.87,24.12,29.52,Industrial combustion,31.18,29.52,1.66,22.32,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"High-priority intervention: Increase industrial emission inspection, check stack compliance, enforce fuel-quality standards, and monitor nearby industrial clusters.",2026-07-16 10:55:13,2026-07-16 04:00:00,288.3501388904776,237.7764091807273,288.3501388904776,338.9238686002278,Poor,271.3,Poor,Poor,17.05013889047757,Stable,20.21,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,75.59,High,41.86,Moderate,46.52,Moderate,45.67,Moderate,1,1,0,High forecast hotspot,45.57,Moderate,236,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__alwar__moti_doongri_alwar_rspcb,"Moti Doongri, Alwar - RSPCB",Alwar,Rajasthan,27.554793,76.611536,2026-07-16 05:00:00,115.0,95.0,57.0,40.0,25.0,23.0,10.0,347.28,Very Poor,CO,True,Valid AQI,34.8,46,0.0,14.2,5,49.31,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,34.94,0.8260869565217391,1.2105263157894737,2.28,0.4035087719298245,19.15,28.71,25.36,39.71,42.32,Photochemical smog,42.32,39.71,2.61,30.41,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,324.31741815635417,273.7436884466039,324.31741815635417,374.8911478661044,Very Poor,347.28,Very Poor,Very Poor,-22.962581843645808,Stable,42.01,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,27.22,Low,53.86,Moderate,48.8,Moderate,44.64,Moderate,1,1,0,Critical forecast hotspot,45.52,Moderate,237,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
meghalaya__byrnihat__tamulikuchi_byrnihat_meghalaya_pcb,"Tamulikuchi, Byrnihat - Meghalaya PCB",Byrnihat,Meghalaya,26.079047,91.875185,2026-07-16 05:00:00,95.0,62.0,,,7.0,,0.0,214.66,Poor,PM2.5,True,Valid AQI,31.9,73,0.0,3.7,62,83.94,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,37.04,0.6526315789473685,1.532258064516129,,,0.0,0.0,16.81,47.48,0.0,Biomass / fine-particle combustion,47.48,16.81,30.67,42.44,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High-priority intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,,214.66,214.66,214.66,214.66,,214.66,Poor,Poor,0.0,Stable,26.36,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,83.52,Critical,41.48,Moderate,39.72,Low,46.34,Moderate,1,1,0,High forecast hotspot,45.43,Moderate,238,Forecast unavailable; current AQI used as fallback,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__dungarpur__bhoiwada_dungarpur_rspcb,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,23.837789,73.714926,2026-07-16 05:00:00,42.0,47.0,12.0,9.0,30.0,31.0,12.0,376.57,Very Poor,CO,True,Valid AQI,30.6,61,0.0,11.5,26,61.81,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.88,1.119047619047619,0.8936170212765957,0.4,2.583333333333333,8.68,9.76,19.34,34.38,31.33,Biomass / fine-particle combustion,34.38,31.33,3.05,24.98,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,376.653006364549,326.0792766547988,376.653006364549,427.22673607429925,Very Poor,376.57,Very Poor,Very Poor,0.08300636454902133,Stable,19.31,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,46.76,Moderate,50.87,Moderate,52.51,Moderate,44.23,Moderate,1,1,0,Critical forecast hotspot,45.39,Moderate,239,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__agra__manoharpur_agra_uppcb,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,27.23711,78.01936,2026-07-16 05:00:00,106.0,81.0,30.0,18.0,22.0,5.0,1.0,329.7,Very Poor,CO,True,Valid AQI,35.1,50,0.0,11.5,6,55.77,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,56.74,0.7641509433962265,1.308641975308642,1.3636363636363635,0.1666666666666666,47.73,23.32,37.29,41.12,44.85,Vehicular traffic,47.73,44.85,2.88,34.27,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,329.89496493180013,279.3212352220499,329.89496493180013,380.4686946415504,Very Poor,329.7,Very Poor,Very Poor,0.1949649318001434,Stable,32.75,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,37.53,Low,53.59,Moderate,48.01,Moderate,44.54,Moderate,1,1,0,Critical forecast hotspot,45.34,Moderate,240,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__rajsamand__dhoinda_rajsamand_rspcb,"Dhoinda, Rajsamand - RSPCB",Rajsamand,Rajasthan,25.03636,73.883502,2026-07-16 05:00:00,38.0,83.0,6.0,4.0,31.0,46.0,8.0,382.43,Very Poor,CO,True,Valid AQI,30.7,58,0.0,8.6,24,65.76,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,45.08,2.1842105263157894,0.4578313253012048,0.1935483870967742,7.666666666666667,7.35,6.94,23.34,32.63,32.91,Photochemical smog,32.91,32.63,0.28,23.12,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,307.859256449542,257.2855267397917,307.859256449542,358.4329861592922,Very Poor,382.43,Very Poor,Very Poor,-74.57074355045802,Decreasing,23.01,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,53.8,Moderate,48.77,Moderate,48.93,Moderate,44.67,Moderate,1,1,0,Critical forecast hotspot,45.3,Moderate,241,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
